timestamp,cpu_usage_percent,mem_used_mb,mem_total_mb,mem_usage_percent,acpitz:temp1,acpitz:temp2,coretemp:Core 0,coretemp:Core 1,coretemp:Core 2,coretemp:Core 3,coretemp:Package id 0
2026-09-09T09:21:12.044155656+07:00,47.62,4976,15860,31.38,27.80,29.80,38.00,39.00,38.00,39.00,39.00
2026-09-09T09:21:12.14415331+07:00,35.90,4977,15860,31.38,27.80,29.80,38.00,39.00,38.00,39.00,39.00
2026-09-09T09:21:12.243989508+07:00,21.95,4978,15860,31.39,27.80,29.80,38.00,39.00,38.00,39.00,39.00
2026-09-09T09:21:12.344546483+07:00,19.05,4978,15860,31.39,27.80,29.80,38.00,39.00,38.00,39.00,39.00
2026-09-09T09:21:12.444024628+07:00,23.68,4978,15860,31.39,27.80,29.80,38.00,39.00,38.00,39.00,39.00
2026-09-09T09:21:12.544747826+07:00,19.51,4978,15860,31.39,27.80,29.80,38.00,39.00,38.00,39.00,39.00
2026-09-09T09:21:12.644503376+07:00,17.50,4971,15860,31.35,27.80,29.80,38.00,39.00,38.00,39.00,39.00
2026-09-09T09:21:12.744575045+07:00,46.34,4948,15860,31.20,27.80,29.80,38.00,39.00,38.00,39.00,39.00
2026-09-09T09:21:12.844191329+07:00,23.08,4948,15860,31.20,27.80,29.80,37.00,39.00,37.00,40.00,40.00
2026-09-09T09:21:12.944196283+07:00,19.51,4933,15860,31.11,27.80,29.80,37.00,39.00,37.00,40.00,40.00
2026-09-09T09:21:13.044355135+07:00,45.00,4933,15860,31.11,27.80,29.80,37.00,39.00,37.00,40.00,40.00
2026-09-09T09:21:13.14413887+07:00,39.02,4933,15860,31.11,27.80,29.80,37.00,39.00,37.00,40.00,40.00
2026-09-09T09:21:13.244102832+07:00,47.50,4934,15860,31.11,27.80,29.80,37.00,39.00,37.00,40.00,40.00
2026-09-09T09:21:13.34427432+07:00,32.50,4934,15860,31.11,27.80,29.80,37.00,39.00,37.00,40.00,40.00
2026-09-09T09:21:13.444734321+07:00,26.19,4934,15860,31.11,27.80,29.80,37.00,39.00,37.00,40.00,40.00
2026-09-09T09:21:13.544318314+07:00,22.50,4934,15860,31.11,27.80,29.80,37.00,39.00,37.00,40.00,40.00
2026-09-09T09:21:13.644667972+07:00,17.50,4926,15860,31.06,27.80,29.80,37.00,39.00,37.00,40.00,40.00
2026-09-09T09:21:13.744566959+07:00,36.59,4927,15860,31.07,27.80,29.80,37.00,39.00,37.00,40.00,40.00
2026-09-09T09:21:13.844468374+07:00,35.00,4927,15860,31.07,27.80,29.80,39.00,39.00,37.00,40.00,40.00
2026-09-09T09:21:13.944386393+07:00,22.50,4927,15860,31.07,27.80,29.80,39.00,41.00,37.00,39.00,41.00
2026-09-09T09:21:14.044622072+07:00,35.71,4928,15860,31.08,27.80,29.80,39.00,41.00,37.00,39.00,41.00
2026-09-09T09:21:14.144565135+07:00,12.50,4928,15860,31.08,27.80,29.80,39.00,41.00,37.00,39.00,41.00
2026-09-09T09:21:14.244657796+07:00,27.50,4929,15860,31.08,27.80,29.80,39.00,41.00,37.00,39.00,41.00
2026-09-09T09:21:14.34446965+07:00,21.95,4929,15860,31.08,27.80,29.80,39.00,41.00,37.00,39.00,41.00
2026-09-09T09:21:14.444217214+07:00,15.00,4929,15860,31.08,27.80,29.80,39.00,41.00,37.00,39.00,41.00
2026-09-09T09:21:14.54434579+07:00,24.39,4925,15860,31.05,27.80,29.80,39.00,41.00,37.00,39.00,41.00
2026-09-09T09:21:14.644116529+07:00,17.50,4924,15860,31.05,27.80,29.80,39.00,41.00,37.00,39.00,41.00
2026-09-09T09:21:14.744515162+07:00,39.02,4924,15860,31.05,27.80,29.80,39.00,41.00,37.00,39.00,41.00
2026-09-09T09:21:14.843959235+07:00,45.00,4925,15860,31.05,27.80,29.80,39.00,41.00,37.00,39.00,41.00
2026-09-09T09:21:14.944595391+07:00,30.00,4925,15860,31.05,27.80,29.80,39.00,41.00,37.00,39.00,41.00
2026-09-09T09:21:15.044056+07:00,15.00,4925,15860,31.05,27.80,29.80,39.00,38.00,36.00,39.00,39.00
